Time stamp,Value[m],State of value,Interpolation,Absolute value[mAOD],State of absolute value,Interpolation of absolute value,Tags,Comments
05/01/2007 23:45,0.497,G,102,30.705,G,102,,
06/01/2007 00:00,0.497,G,102,30.705,G,102,,
06/01/2007 00:15,0.496,G,102,30.704,G,102,,
06/01/2007 00:30,0.496,G,102,30.704,G,102,,
06/01/2007 00:45,0.494,G,102,30.702,G,102,,
06/01/2007 01:00,0.493,G,102,30.701,G,102,,
06/01/2007 01:15,0.493,G,102,30.701,G,102,,
06/01/2007 01:30,0.492,G,102,30.7,G,102,,
06/01/2007 01:45,0.491,G,102,30.699,G,102,,
06/01/2007 02:00,0.49,G,102,30.698,G,102,,
06/01/2007 02:15,0.49,G,102,30.698,G,102,,
06/01/2007 02:30,0.489,G,102,30.697,G,102,,
06/01/2007 02:45,0.488,G,102,30.696,G,102,,
06/01/2007 03:00,0.486,G,102,30.694,G,102,,
06/01/2007 03:15,0.486,G,102,30.694,G,102,,
06/01/2007 03:30,0.486,G,102,30.694,G,102,,
06/01/2007 03:45,0.486,G,102,30.694,G,102,,
06/01/2007 04:00,0.487,G,102,30.695,G,102,,
06/01/2007 04:15,0.486,G,102,30.694,G,102,,
06/01/2007 04:30,0.486,G,102,30.694,G,102,,
06/01/2007 04:45,0.486,G,102,30.694,G,102,,
06/01/2007 05:00,0.486,G,102,30.694,G,102,,
06/01/2007 05:15,0.485,G,102,30.693,G,102,,
06/01/2007 05:30,0.484,G,102,30.692,G,102,,
06/01/2007 05:45,0.485,G,102,30.693,G,102,,
06/01/2007 06:00,0.484,G,102,30.692,G,102,,
06/01/2007 06:15,0.483,G,102,30.691,G,102,,
06/01/2007 06:30,0.483,G,102,30.691,G,102,,
06/01/2007 06:45,0.482,G,102,30.69,G,102,,
06/01/2007 07:00,0.481,G,102,30.689,G,102,,
06/01/2007 07:15,0.48,G,102,30.688,G,102,,
06/01/2007 07:30,0.482,G,102,30.69,G,102,,
06/01/2007 07:45,0.48,G,102,30.688,G,102,,
06/01/2007 08:00,0.481,G,102,30.689,G,102,,
06/01/2007 08:15,0.48,G,102,30.688,G,102,,
06/01/2007 08:30,0.48,G,102,30.688,G,102,,
06/01/2007 08:45,0.48,G,102,30.688,G,102,,
06/01/2007 09:00,0.48,G,102,30.688,G,102,,
06/01/2007 09:15,0.48,G,102,30.688,G,102,,
06/01/2007 09:30,0.48,G,102,30.688,G,102,,
06/01/2007 09:45,0.479,G,102,30.687,G,102,,
06/01/2007 10:00,0.479,G,102,30.687,G,102,,
06/01/2007 10:15,0.478,G,102,30.686,G,102,,
06/01/2007 10:30,0.479,G,102,30.687,G,102,,
06/01/2007 10:45,0.478,G,102,30.686,G,102,,
06/01/2007 11:00,0.478,G,102,30.686,G,102,,
06/01/2007 11:15,0.478,G,102,30.686,G,102,,
06/01/2007 11:30,0.477,G,102,30.685,G,102,,
06/01/2007 11:45,0.476,G,102,30.684,G,102,,
06/01/2007 12:00,0.475,G,102,30.683,G,102,,
06/01/2007 12:15,0.476,G,102,30.684,G,102,,
06/01/2007 12:30,0.476,G,102,30.684,G,102,,
06/01/2007 12:45,0.477,G,102,30.685,G,102,,
06/01/2007 13:00,0.476,G,102,30.684,G,102,,
06/01/2007 13:15,0.478,G,102,30.686,G,102,,
06/01/2007 13:30,0.477,G,102,30.685,G,102,,
06/01/2007 13:45,0.477,G,102,30.685,G,102,,
06/01/2007 14:00,0.477,G,102,30.685,G,102,,
06/01/2007 14:15,0.476,G,102,30.684,G,102,,
06/01/2007 14:30,0.474,G,102,30.682,G,102,,
06/01/2007 14:45,0.473,G,102,30.681,G,102,,
06/01/2007 15:00,0.473,G,102,30.681,G,102,,
06/01/2007 15:15,0.473,G,102,30.681,G,102,,
06/01/2007 15:30,0.473,G,102,30.681,G,102,,
06/01/2007 15:45,0.474,G,102,30.682,G,102,,
06/01/2007 16:00,0.475,G,102,30.683,G,102,,
06/01/2007 16:15,0.474,G,102,30.682,G,102,,
06/01/2007 16:30,0.474,G,102,30.682,G,102,,
06/01/2007 16:45,0.474,G,102,30.682,G,102,,
06/01/2007 17:00,0.474,G,102,30.682,G,102,,
06/01/2007 17:15,0.474,G,102,30.682,G,102,,
06/01/2007 17:30,0.474,G,102,30.682,G,102,,
06/01/2007 17:45,0.473,G,102,30.681,G,102,,
06/01/2007 18:00,0.474,G,102,30.682,G,102,,
06/01/2007 18:15,0.474,G,102,30.682,G,102,,
06/01/2007 18:30,0.474,G,102,30.682,G,102,,
06/01/2007 18:45,0.473,G,102,30.681,G,102,,
06/01/2007 19:00,0.474,G,102,30.682,G,102,,
06/01/2007 19:15,0.473,G,102,30.681,G,102,,
06/01/2007 19:30,0.472,G,102,30.68,G,102,,
06/01/2007 19:45,0.473,G,102,30.681,G,102,,
06/01/2007 20:00,0.472,G,102,30.68,G,102,,
06/01/2007 20:15,0.472,G,102,30.68,G,102,,
06/01/2007 20:30,0.473,G,102,30.681,G,102,,
06/01/2007 20:45,0.471,G,102,30.679,G,102,,
06/01/2007 21:00,0.471,G,102,30.679,G,102,,
06/01/2007 21:15,0.471,G,102,30.679,G,102,,
06/01/2007 21:30,0.471,G,102,30.679,G,102,,
06/01/2007 21:45,0.474,G,102,30.682,G,102,,
06/01/2007 22:00,0.472,G,102,30.68,G,102,,
06/01/2007 22:15,0.475,G,102,30.683,G,102,,
06/01/2007 22:30,0.475,G,102,30.683,G,102,,
06/01/2007 22:45,0.476,G,102,30.684,G,102,,
06/01/2007 23:00,0.476,G,102,30.684,G,102,,
06/01/2007 23:15,0.473,G,102,30.681,G,102,,
06/01/2007 23:30,0.473,G,102,30.681,G,102,,
06/01/2007 23:45,0.472,G,102,30.68,G,102,,
07/01/2007 00:00,0.473,G,102,30.681,G,102,,
07/01/2007 00:15,0.47,G,102,30.678,G,102,,
07/01/2007 00:30,0.47,G,102,30.678,G,102,,
07/01/2007 00:45,0.469,G,102,30.677,G,102,,
07/01/2007 01:00,0.469,G,102,30.677,G,102,,
07/01/2007 01:15,0.468,G,102,30.676,G,102,,
07/01/2007 01:30,0.467,G,102,30.675,G,102,,
07/01/2007 01:45,0.466,G,102,30.674,G,102,,
07/01/2007 02:00,0.465,G,102,30.673,G,102,,
07/01/2007 02:15,0.465,G,102,30.673,G,102,,
07/01/2007 02:30,0.464,G,102,30.672,G,102,,
07/01/2007 02:45,0.463,G,102,30.671,G,102,,
07/01/2007 03:00,0.465,G,102,30.673,G,102,,
07/01/2007 03:15,0.462,G,102,30.67,G,102,,
07/01/2007 03:30,0.463,G,102,30.671,G,102,,
07/01/2007 03:45,0.464,G,102,30.672,G,102,,
07/01/2007 04:00,0.464,G,102,30.672,G,102,,
07/01/2007 04:15,0.467,G,102,30.675,G,102,,
07/01/2007 04:30,0.468,G,102,30.676,G,102,,
07/01/2007 04:45,0.467,G,102,30.675,G,102,,
07/01/2007 05:00,0.469,G,102,30.677,G,102,,
07/01/2007 05:15,0.467,G,102,30.675,G,102,,
07/01/2007 05:30,0.468,G,102,30.676,G,102,,
07/01/2007 05:45,0.468,G,102,30.676,G,102,,
07/01/2007 06:00,0.469,G,102,30.677,G,102,,
07/01/2007 06:15,0.471,G,102,30.679,G,102,,
07/01/2007 06:30,0.472,G,102,30.68,G,102,,
07/01/2007 06:45,0.474,G,102,30.682,G,102,,
07/01/2007 07:00,0.474,G,102,30.682,G,102,,
07/01/2007 07:15,0.476,G,102,30.684,G,102,,
07/01/2007 07:30,0.475,G,102,30.683,G,102,,
07/01/2007 07:45,0.476,G,102,30.684,G,102,,
07/01/2007 08:00,0.478,G,102,30.686,G,102,,
07/01/2007 08:15,0.481,G,102,30.689,G,102,,
07/01/2007 08:30,0.484,G,102,30.692,G,102,,
07/01/2007 08:45,0.486,G,102,30.694,G,102,,
07/01/2007 09:00,0.489,G,102,30.697,G,102,,
07/01/2007 09:15,0.488,G,102,30.696,G,102,,
07/01/2007 09:30,0.487,G,102,30.695,G,102,,
07/01/2007 09:45,0.489,G,102,30.697,G,102,,
07/01/2007 10:00,0.488,G,102,30.696,G,102,,
07/01/2007 10:15,0.487,G,102,30.695,G,102,,
07/01/2007 10:30,0.491,G,102,30.699,G,102,,
07/01/2007 10:45,0.492,G,102,30.7,G,102,,
07/01/2007 11:00,0.494,G,102,30.702,G,102,,
07/01/2007 11:15,0.495,G,102,30.703,G,102,,
07/01/2007 11:30,0.496,G,102,30.704,G,102,,
07/01/2007 11:45,0.497,G,102,30.705,G,102,,
07/01/2007 12:00,0.497,G,102,30.705,G,102,,
07/01/2007 12:15,0.497,G,102,30.705,G,102,,
07/01/2007 12:30,0.497,G,102,30.705,G,102,,
07/01/2007 12:45,0.497,G,102,30.705,G,102,,
07/01/2007 13:00,0.496,G,102,30.704,G,102,,
07/01/2007 13:15,0.495,G,102,30.703,G,102,,
07/01/2007 13:30,0.495,G,102,30.703,G,102,,
07/01/2007 13:45,0.491,G,102,30.699,G,102,,
07/01/2007 14:00,0.494,G,102,30.702,G,102,,
07/01/2007 14:15,0.496,G,102,30.704,G,102,,
07/01/2007 14:30,0.494,G,102,30.702,G,102,,
07/01/2007 14:45,0.494,G,102,30.702,G,102,,
07/01/2007 15:00,0.491,G,102,30.699,G,102,,
07/01/2007 15:15,0.491,G,102,30.699,G,102,,
07/01/2007 15:30,0.49,G,102,30.698,G,102,,
07/01/2007 15:45,0.489,G,102,30.697,G,102,,
07/01/2007 16:00,0.491,G,102,30.699,G,102,,
07/01/2007 16:15,0.492,G,102,30.7,G,102,,
07/01/2007 16:30,0.491,G,102,30.699,G,102,,
07/01/2007 16:45,0.492,G,102,30.7,G,102,,
07/01/2007 17:00,0.492,G,102,30.7,G,102,,
07/01/2007 17:15,0.491,G,102,30.699,G,102,,
07/01/2007 17:30,0.49,G,102,30.698,G,102,,
07/01/2007 17:45,0.487,G,102,30.695,G,102,,
07/01/2007 18:00,0.491,G,102,30.699,G,102,,
07/01/2007 18:15,0.486,G,102,30.694,G,102,,
07/01/2007 18:30,0.485,G,102,30.693,G,102,,
07/01/2007 18:45,0.484,G,102,30.692,G,102,,
07/01/2007 19:00,0.48,G,102,30.688,G,102,,
07/01/2007 19:15,0.484,G,102,30.692,G,102,,
07/01/2007 19:30,0.486,G,102,30.694,G,102,,
07/01/2007 19:45,0.484,G,102,30.692,G,102,,
07/01/2007 20:00,0.484,G,102,30.692,G,102,,
07/01/2007 20:15,0.485,G,102,30.693,G,102,,
07/01/2007 20:30,0.487,G,102,30.695,G,102,,
07/01/2007 20:45,0.485,G,102,30.693,G,102,,
07/01/2007 21:00,0.485,G,102,30.693,G,102,,
07/01/2007 21:15,0.482,G,102,30.69,G,102,,
07/01/2007 21:30,0.483,G,102,30.691,G,102,,
07/01/2007 21:45,0.482,G,102,30.69,G,102,,
07/01/2007 22:00,0.483,G,102,30.691,G,102,,
07/01/2007 22:15,0.486,G,102,30.694,G,102,,
07/01/2007 22:30,0.485,G,102,30.693,G,102,,
07/01/2007 22:45,0.487,G,102,30.695,G,102,,
07/01/2007 23:00,0.488,G,102,30.696,G,102,,
07/01/2007 23:15,0.489,G,102,30.697,G,102,,
07/01/2007 23:30,0.494,G,102,30.702,G,102,,
07/01/2007 23:45,0.492,G,102,30.7,G,102,,
08/01/2007 00:00,0.494,G,102,30.702,G,102,,
08/01/2007 00:15,0.498,G,102,30.706,G,102,,
08/01/2007 00:30,0.499,G,102,30.707,G,102,,
08/01/2007 00:45,0.502,G,102,30.71,G,102,,
08/01/2007 01:00,0.505,G,102,30.713,G,102,,
08/01/2007 01:15,0.504,G,102,30.712,G,102,,
08/01/2007 01:30,0.508,G,102,30.716,G,102,,
08/01/2007 01:45,0.509,G,102,30.717,G,102,,
08/01/2007 02:00,0.512,G,102,30.72,G,102,,
08/01/2007 02:15,0.516,G,102,30.724,G,102,,
08/01/2007 02:30,0.517,G,102,30.725,G,102,,
08/01/2007 02:45,0.524,G,102,30.732,G,102,,
08/01/2007 03:00,0.53,G,102,30.738,G,102,,
08/01/2007 03:15,0.539,G,102,30.747,G,102,,
08/01/2007 03:30,0.544,G,102,30.752,G,102,,
08/01/2007 03:45,0.545,G,102,30.753,G,102,,
08/01/2007 04:00,0.549,G,102,30.757,G,102,,
08/01/2007 04:15,0.55,G,102,30.758,G,102,,
08/01/2007 04:30,0.551,G,102,30.759,G,102,,
08/01/2007 04:45,0.551,G,102,30.759,G,102,,
08/01/2007 05:00,0.552,G,102,30.76,G,102,,
08/01/2007 05:15,0.546,G,102,30.754,G,102,,
08/01/2007 05:30,0.548,G,102,30.756,G,102,,
08/01/2007 05:45,0.546,G,102,30.754,G,102,,
08/01/2007 06:00,0.544,G,102,30.752,G,102,,
08/01/2007 06:15,0.543,G,102,30.751,G,102,,
08/01/2007 06:30,0.545,G,102,30.753,G,102,,
08/01/2007 06:45,0.554,G,102,30.762,G,102,,
08/01/2007 07:00,0.559,G,102,30.767,G,102,,
08/01/2007 07:15,0.565,G,102,30.773,G,102,,
08/01/2007 07:30,0.57,G,102,30.778,G,102,,
08/01/2007 07:45,0.575,G,102,30.783,G,102,,
08/01/2007 08:00,0.576,G,102,30.784,G,102,,
08/01/2007 08:15,0.578,G,102,30.786,G,102,,
08/01/2007 08:30,0.578,G,102,30.786,G,102,,
08/01/2007 08:45,0.578,G,102,30.786,G,102,,
08/01/2007 09:00,0.578,G,102,30.786,G,102,,
08/01/2007 09:15,0.578,G,102,30.786,G,102,,
08/01/2007 09:30,0.576,G,102,30.784,G,102,,
08/01/2007 09:45,0.577,G,102,30.785,G,102,,
08/01/2007 10:00,0.577,G,102,30.785,G,102,,
08/01/2007 10:15,0.577,G,102,30.785,G,102,,
08/01/2007 10:30,0.575,G,102,30.783,G,102,,
08/01/2007 10:45,0.579,G,102,30.787,G,102,,
08/01/2007 11:00,0.576,G,102,30.784,G,102,,
08/01/2007 11:15,0.58,G,102,30.788,G,102,,
08/01/2007 11:30,0.578,G,102,30.786,G,102,,
08/01/2007 11:45,0.577,G,102,30.785,G,102,,
08/01/2007 12:00,0.578,G,102,30.786,G,102,,
08/01/2007 12:15,0.577,G,102,30.785,G,102,,
08/01/2007 12:30,0.576,G,102,30.784,G,102,,
08/01/2007 12:45,0.576,G,102,30.784,G,102,,
08/01/2007 13:00,0.578,G,102,30.786,G,102,,
08/01/2007 13:15,0.581,G,102,30.789,G,102,,
08/01/2007 13:30,0.583,G,102,30.791,G,102,,
08/01/2007 13:45,0.586,G,102,30.794,G,102,,
08/01/2007 14:00,0.584,G,102,30.792,G,102,,
08/01/2007 14:15,0.585,G,102,30.793,G,102,,
08/01/2007 14:30,0.586,G,102,30.794,G,102,,
08/01/2007 14:45,0.586,G,102,30.794,G,102,,
08/01/2007 15:00,0.589,G,102,30.797,G,102,,
08/01/2007 15:15,0.59,G,102,30.798,G,102,,
08/01/2007 15:30,0.588,G,102,30.796,G,102,,
08/01/2007 15:45,0.589,G,102,30.797,G,102,,
08/01/2007 16:00,0.592,G,102,30.8,G,102,,
08/01/2007 16:15,0.594,G,102,30.802,G,102,,
08/01/2007 16:30,0.593,G,102,30.801,G,102,,
08/01/2007 16:45,0.592,G,102,30.8,G,102,,
08/01/2007 17:00,0.592,G,102,30.8,G,102,,
08/01/2007 17:15,0.595,G,102,30.803,G,102,,
08/01/2007 17:30,0.593,G,102,30.801,G,102,,
08/01/2007 17:45,0.598,G,102,30.806,G,102,,
08/01/2007 18:00,0.596,G,102,30.804,G,102,,
08/01/2007 18:15,0.596,G,102,30.804,G,102,,
08/01/2007 18:30,0.597,G,102,30.805,G,102,,
08/01/2007 18:45,0.599,G,102,30.807,G,102,,
08/01/2007 19:00,0.598,G,102,30.806,G,102,,
08/01/2007 19:15,0.597,G,102,30.805,G,102,,
08/01/2007 19:30,0.599,G,102,30.807,G,102,,
08/01/2007 19:45,0.601,G,102,30.809,G,102,,
08/01/2007 20:00,0.605,G,102,30.813,G,102,,
08/01/2007 20:15,0.605,G,102,30.813,G,102,,
08/01/2007 20:30,0.611,G,102,30.819,G,102,,
08/01/2007 20:45,0.616,G,102,30.824,G,102,,
08/01/2007 21:00,0.624,G,102,30.832,G,102,,
08/01/2007 21:15,0.63,G,102,30.838,G,102,,
08/01/2007 21:30,0.635,G,102,30.843,G,102,,
08/01/2007 21:45,0.637,G,102,30.845,G,102,,
08/01/2007 22:00,0.638,G,102,30.846,G,102,,
08/01/2007 22:15,0.638,G,102,30.846,G,102,,
08/01/2007 22:30,0.64,G,102,30.848,G,102,,
08/01/2007 22:45,0.647,G,102,30.855,G,102,,
08/01/2007 23:00,0.649,G,102,30.857,G,102,,
08/01/2007 23:15,0.655,G,102,30.863,G,102,,
08/01/2007 23:30,0.66,G,102,30.868,G,102,,
08/01/2007 23:45,0.666,G,102,30.874,G,102,,
09/01/2007 00:00,0.672,G,102,30.88,G,102,,
09/01/2007 00:15,0.67,G,102,30.878,G,102,,
09/01/2007 00:30,0.673,G,102,30.881,G,102,,
09/01/2007 00:45,0.677,G,102,30.885,G,102,,
09/01/2007 01:00,0.681,G,102,30.889,G,102,,
09/01/2007 01:15,0.686,G,102,30.894,G,102,,
09/01/2007 01:30,0.683,G,102,30.891,G,102,,
09/01/2007 01:45,0.687,G,102,30.895,G,102,,
09/01/2007 02:00,0.692,G,102,30.9,G,102,,
09/01/2007 02:15,0.693,G,102,30.901,G,102,,
09/01/2007 02:30,0.698,G,102,30.906,G,102,,
09/01/2007 02:45,0.705,G,102,30.913,G,102,,
09/01/2007 03:00,0.712,G,102,30.92,G,102,,
09/01/2007 03:15,0.722,G,102,30.93,G,102,,
09/01/2007 03:30,0.724,G,102,30.932,G,102,,
09/01/2007 03:45,0.732,G,102,30.94,G,102,,
09/01/2007 04:00,0.741,G,102,30.949,G,102,,
09/01/2007 04:15,0.737,G,102,30.945,G,102,,
09/01/2007 04:30,0.747,G,102,30.955,G,102,,
09/01/2007 04:45,0.741,G,102,30.949,G,102,,
09/01/2007 05:00,0.746,G,102,30.954,G,102,,
09/01/2007 05:15,0.745,G,102,30.953,G,102,,
09/01/2007 05:30,0.74,G,102,30.948,G,102,,
09/01/2007 05:45,0.744,G,102,30.952,G,102,,
09/01/2007 06:00,0.739,G,102,30.947,G,102,,
09/01/2007 06:15,0.734,G,102,30.942,G,102,,
09/01/2007 06:30,0.735,G,102,30.943,G,102,,
09/01/2007 06:45,0.731,G,102,30.939,G,102,,
09/01/2007 07:00,0.725,G,102,30.933,G,102,,
09/01/2007 07:15,0.723,G,102,30.931,G,102,,
09/01/2007 07:30,0.721,G,102,30.929,G,102,,
09/01/2007 07:45,0.719,G,102,30.927,G,102,,
09/01/2007 08:00,0.717,G,102,30.925,G,102,,
09/01/2007 08:15,0.714,G,102,30.922,G,102,,
09/01/2007 08:30,0.712,G,102,30.92,G,102,,
09/01/2007 08:45,0.708,G,102,30.916,G,102,,
09/01/2007 09:00,0.703,G,102,30.911,G,102,,
09/01/2007 09:15,0.7,G,102,30.908,G,102,,
09/01/2007 09:30,0.698,G,102,30.906,G,102,,
09/01/2007 09:45,0.696,G,102,30.904,G,102,,
09/01/2007 10:00,0.691,G,102,30.899,G,102,,
09/01/2007 10:15,0.687,G,102,30.895,G,102,,
09/01/2007 10:30,0.682,G,102,30.89,G,102,,
09/01/2007 10:45,0.683,G,102,30.891,G,102,,
09/01/2007 11:00,0.679,G,102,30.887,G,102,,
09/01/2007 11:15,0.674,G,102,30.882,G,102,,
09/01/2007 11:30,0.672,G,102,30.88,G,102,,
09/01/2007 11:45,0.672,G,102,30.88,G,102,,
09/01/2007 12:00,0.673,G,102,30.881,G,102,,
09/01/2007 12:15,0.682,G,102,30.89,G,102,,
09/01/2007 12:30,0.696,G,102,30.904,G,102,,
09/01/2007 12:45,0.694,G,102,30.902,G,102,,
09/01/2007 13:00,0.687,G,102,30.895,G,102,,
09/01/2007 13:15,0.69,G,102,30.898,G,102,,
09/01/2007 13:30,0.699,G,102,30.907,G,102,,
09/01/2007 13:45,0.699,G,102,30.907,G,102,,
09/01/2007 14:00,0.69,G,102,30.898,G,102,,
09/01/2007 14:15,0.686,G,102,30.894,G,102,,
09/01/2007 14:30,0.685,G,102,30.893,G,102,,
09/01/2007 14:45,0.681,G,102,30.889,G,102,,
09/01/2007 15:00,0.689,G,102,30.897,G,102,,
09/01/2007 15:15,0.687,G,102,30.895,G,102,,
09/01/2007 15:30,0.685,G,102,30.893,G,102,,
09/01/2007 15:45,0.681,G,102,30.889,G,102,,
09/01/2007 16:00,0.675,G,102,30.883,G,102,,
09/01/2007 16:15,0.673,G,102,30.881,G,102,,
09/01/2007 16:30,0.673,G,102,30.881,G,102,,
09/01/2007 16:45,0.665,G,102,30.873,G,102,,
09/01/2007 17:00,0.668,G,102,30.876,G,102,,
09/01/2007 17:15,0.664,G,102,30.872,G,102,,
09/01/2007 17:30,0.669,G,102,30.877,G,102,,
09/01/2007 17:45,0.671,G,102,30.879,G,102,,
09/01/2007 18:00,0.675,G,102,30.883,G,102,,
09/01/2007 18:15,0.687,G,102,30.895,G,102,,
09/01/2007 18:30,0.693,G,102,30.901,G,102,,
09/01/2007 18:45,0.701,G,102,30.909,G,102,,
09/01/2007 19:00,0.71,G,102,30.918,G,102,,
09/01/2007 19:15,0.716,G,102,30.924,G,102,,
09/01/2007 19:30,0.721,G,102,30.929,G,102,,
09/01/2007 19:45,0.724,G,102,30.932,G,102,,
09/01/2007 20:00,0.728,G,102,30.936,G,102,,
09/01/2007 20:15,0.734,G,102,30.942,G,102,,
09/01/2007 20:30,0.739,G,102,30.947,G,102,,
09/01/2007 20:45,0.742,G,102,30.95,G,102,,
09/01/2007 21:00,0.749,G,102,30.957,G,102,,
09/01/2007 21:15,0.751,G,102,30.959,G,102,,
09/01/2007 21:30,0.759,G,102,30.967,G,102,,
09/01/2007 21:45,0.76,G,102,30.968,G,102,,
09/01/2007 22:00,0.76,G,102,30.968,G,102,,
09/01/2007 22:15,0.762,G,102,30.97,G,102,,
09/01/2007 22:30,0.763,G,102,30.971,G,102,,
09/01/2007 22:45,0.759,G,102,30.967,G,102,,
09/01/2007 23:00,0.754,G,102,30.962,G,102,,
09/01/2007 23:15,0.752,G,102,30.96,G,102,,
09/01/2007 23:30,0.746,G,102,30.954,G,102,,
09/01/2007 23:45,0.754,G,102,30.962,G,102,,
10/01/2007 00:00,0.75,G,102,30.958,G,102,,
10/01/2007 00:15,0.751,G,102,30.959,G,102,,
10/01/2007 00:30,0.754,G,102,30.962,G,102,,
10/01/2007 00:45,0.753,G,102,30.961,G,102,,
10/01/2007 01:00,0.755,G,102,30.963,G,102,,
10/01/2007 01:15,0.754,G,102,30.962,G,102,,
10/01/2007 01:30,0.763,G,102,30.971,G,102,,
10/01/2007 01:45,0.759,G,102,30.967,G,102,,
10/01/2007 02:00,0.762,G,102,30.97,G,102,,
10/01/2007 02:15,0.756,G,102,30.964,G,102,,
10/01/2007 02:30,0.76,G,102,30.968,G,102,,
10/01/2007 02:45,0.753,G,102,30.961,G,102,,
10/01/2007 03:00,0.75,G,102,30.958,G,102,,
10/01/2007 03:15,0.752,G,102,30.96,G,102,,
10/01/2007 03:30,0.745,G,102,30.953,G,102,,
10/01/2007 03:45,0.744,G,102,30.952,G,102,,
10/01/2007 04:00,0.742,G,102,30.95,G,102,,
10/01/2007 04:15,0.74,G,102,30.948,G,102,,
10/01/2007 04:30,0.735,G,102,30.943,G,102,,
10/01/2007 04:45,0.733,G,102,30.941,G,102,,
10/01/2007 05:00,0.727,G,102,30.935,G,102,,
10/01/2007 05:15,0.729,G,102,30.937,G,102,,
10/01/2007 05:30,0.731,G,102,30.939,G,102,,
10/01/2007 05:45,0.725,G,102,30.933,G,102,,
10/01/2007 06:00,0.731,G,102,30.939,G,102,,
10/01/2007 06:15,0.727,G,102,30.935,G,102,,
10/01/2007 06:30,0.726,G,102,30.934,G,102,,
10/01/2007 06:45,0.724,G,102,30.932,G,102,,
10/01/2007 07:00,0.718,G,102,30.926,G,102,,
10/01/2007 07:15,0.717,G,102,30.925,G,102,,
10/01/2007 07:30,0.717,G,102,30.925,G,102,,
10/01/2007 07:45,0.714,G,102,30.922,G,102,,
10/01/2007 08:00,0.711,G,102,30.919,G,102,,
10/01/2007 08:15,0.708,G,102,30.916,G,102,,
10/01/2007 08:30,0.707,G,102,30.915,G,102,,
10/01/2007 08:45,0.704,G,102,30.912,G,102,,
10/01/2007 09:00,0.702,G,102,30.91,G,102,,
10/01/2007 09:15,0.701,G,102,30.909,G,102,,
10/01/2007 09:30,0.701,G,102,30.909,G,102,,
10/01/2007 09:45,0.698,G,102,30.906,G,102,,
10/01/2007 10:00,0.692,G,102,30.9,G,102,,
10/01/2007 10:15,0.692,G,102,30.9,G,102,,
10/01/2007 10:30,0.688,G,102,30.896,G,102,,
10/01/2007 10:45,0.686,G,102,30.894,G,102,,
10/01/2007 11:00,0.684,G,102,30.892,G,102,,
10/01/2007 11:15,0.683,G,102,30.891,G,102,,
10/01/2007 11:30,0.679,G,102,30.887,G,102,,
10/01/2007 11:45,0.682,G,102,30.89,G,102,,
10/01/2007 12:00,0.674,G,102,30.882,G,102,,
10/01/2007 12:15,0.674,G,102,30.882,G,102,,
10/01/2007 12:30,0.672,G,102,30.88,G,102,,
10/01/2007 12:45,0.67,G,102,30.878,G,102,,
10/01/2007 13:00,0.672,G,102,30.88,G,102,,
10/01/2007 13:15,0.678,G,102,30.886,G,102,,
10/01/2007 13:30,0.674,G,102,30.882,G,102,,
10/01/2007 13:45,0.674,G,102,30.882,G,102,,
10/01/2007 14:00,0.678,G,102,30.886,G,102,,
10/01/2007 14:15,0.671,G,102,30.879,G,102,,
10/01/2007 14:30,0.67,G,102,30.878,G,102,,
10/01/2007 14:45,0.668,G,102,30.876,G,102,,
10/01/2007 15:00,0.668,G,102,30.876,G,102,,
10/01/2007 15:15,0.665,G,102,30.873,G,102,,
10/01/2007 15:30,0.665,G,102,30.873,G,102,,
10/01/2007 15:45,0.663,G,102,30.871,G,102,,
10/01/2007 16:00,0.662,G,102,30.87,G,102,,
10/01/2007 16:15,0.656,G,102,30.864,G,102,,
10/01/2007 16:30,0.656,G,102,30.864,G,102,,
10/01/2007 16:45,0.654,G,102,30.862,G,102,,
10/01/2007 17:00,0.649,G,102,30.857,G,102,,
10/01/2007 17:15,0.648,G,102,30.856,G,102,,
10/01/2007 17:30,0.646,G,102,30.854,G,102,,
10/01/2007 17:45,0.642,G,102,30.85,G,102,,
10/01/2007 18:00,0.639,G,102,30.847,G,102,,
10/01/2007 18:15,0.638,G,102,30.846,G,102,,
10/01/2007 18:30,0.633,G,102,30.841,G,102,,
10/01/2007 18:45,0.63,G,102,30.838,G,102,,
10/01/2007 19:00,0.633,G,102,30.841,G,102,,
10/01/2007 19:15,0.629,G,102,30.837,G,102,,
10/01/2007 19:30,0.625,G,102,30.833,G,102,,
10/01/2007 19:45,0.627,G,102,30.835,G,102,,
10/01/2007 20:00,0.624,G,102,30.832,G,102,,
10/01/2007 20:15,0.62,G,102,30.828,G,102,,
10/01/2007 20:30,0.617,G,102,30.825,G,102,,
10/01/2007 20:45,0.616,G,102,30.824,G,102,,
10/01/2007 21:00,0.614,G,102,30.822,G,102,,
10/01/2007 21:15,0.613,G,102,30.821,G,102,,
10/01/2007 21:30,0.612,G,102,30.82,G,102,,
10/01/2007 21:45,0.611,G,102,30.819,G,102,,
10/01/2007 22:00,0.609,G,102,30.817,G,102,,
10/01/2007 22:15,0.606,G,102,30.814,G,102,,
10/01/2007 22:30,0.604,G,102,30.812,G,102,,
10/01/2007 22:45,0.604,G,102,30.812,G,102,,
10/01/2007 23:00,0.602,G,102,30.81,G,102,,
10/01/2007 23:15,0.601,G,102,30.809,G,102,,
10/01/2007 23:30,0.602,G,102,30.81,G,102,,
