Time stamp,Value[m],State of value,Interpolation,Absolute value[mAOD],State of absolute value,Interpolation of absolute value,Tags,Comments
03/05/2015 12:30,1.255,G;Ed,102,27.315,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 12:45,1.221,G;Ed,102,27.281,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 13:00,1.192,G;Ed,102,27.252,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 13:15,1.166,G;Ed,102,27.226,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 13:30,1.128,G;Ed,102,27.188,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 13:45,1.112,G;Ed,102,27.172,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 14:00,1.092,G;Ed,102,27.152,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 14:15,1.076,G;Ed,102,27.136,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 14:30,1.054,G;Ed,102,27.114,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 14:45,1.04,G;Ed,102,27.1,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 15:00,1.028,G;Ed,102,27.088,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 15:15,1.022,G;Ed,102,27.082,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 15:30,1.012,G;Ed,102,27.072,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 15:45,1.007,G;Ed,102,27.067,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 16:00,1.008,G;Ed,102,27.068,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 16:15,1.004,G;Ed,102,27.064,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 16:30,1.005,G;Ed,102,27.065,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 16:45,1.001,G;Ed,102,27.061,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 17:00,0.994,G;Ed,102,27.054,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 17:15,0.994,G;Ed,102,27.054,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 17:30,0.989,G;Ed,102,27.049,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 17:45,0.982,G;Ed,102,27.042,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 18:00,0.978,G;Ed,102,27.038,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 18:15,0.973,G;Ed,102,27.033,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 18:30,0.959,G;Ed,102,27.019,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 18:45,0.954,G;Ed,102,27.014,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 19:00,0.944,G;Ed,102,27.004,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 19:15,0.933,G;Ed,102,26.993,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 19:30,0.928,G;Ed,102,26.988,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 19:45,0.921,G;Ed,102,26.981,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 20:00,0.909,G;Ed,102,26.969,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 20:15,0.908,G;Ed,102,26.968,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 20:30,0.896,G;Ed,102,26.956,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 20:45,0.886,G;Ed,102,26.946,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 21:00,0.883,G;Ed,102,26.943,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 21:15,0.881,G;Ed,102,26.941,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 21:30,0.881,G;Ed,102,26.941,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 21:45,0.878,G;Ed,102,26.938,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 22:00,0.877,G;Ed,102,26.937,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 22:15,0.879,G;Ed,102,26.939,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 22:30,0.882,G;Ed,102,26.942,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 22:45,0.884,G;Ed,102,26.944,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 23:00,0.881,G;Ed,102,26.941,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 23:15,0.882,G;Ed,102,26.942,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 23:30,0.888,G;Ed,102,26.948,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
03/05/2015 23:45,0.891,G;Ed,102,26.951,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 00:00,0.89,G;Ed,102,26.95,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 00:15,0.887,G;Ed,102,26.947,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 00:30,0.886,G;Ed,102,26.946,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 00:45,0.882,G;Ed,102,26.942,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 01:00,0.871,G;Ed,102,26.931,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 01:15,0.87,G;Ed,102,26.93,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 01:30,0.862,G;Ed,102,26.922,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 01:45,0.859,G;Ed,102,26.919,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 02:00,0.85,G;Ed,102,26.91,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 02:15,0.842,G;Ed,102,26.902,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 02:30,0.838,G;Ed,102,26.898,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 02:45,0.828,G;Ed,102,26.888,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 03:00,0.824,G;Ed,102,26.884,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 03:15,0.81,G;Ed,102,26.87,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 03:30,0.802,G;Ed,102,26.862,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 03:45,0.793,G;Ed,102,26.853,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 04:00,0.787,G;Ed,102,26.847,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 04:15,0.78,G;Ed,102,26.84,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 04:30,0.772,G;Ed,102,26.832,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 04:45,0.765,G;Ed,102,26.825,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 05:00,0.756,G;Ed,102,26.816,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 05:15,0.749,G;Ed,102,26.809,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 05:30,0.745,G;Ed,102,26.805,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 05:45,0.737,G;Ed,102,26.797,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 06:00,0.739,G;Ed,102,26.799,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 06:15,0.732,G;Ed,102,26.792,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 06:30,0.737,G;Ed,102,26.797,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 06:45,0.736,G;Ed,102,26.796,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 07:00,0.733,G;Ed,102,26.793,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 07:15,0.728,G;Ed,102,26.788,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 07:30,0.727,G;Ed,102,26.787,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 07:45,0.723,G;Ed,102,26.783,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 08:00,0.716,G;Ed,102,26.776,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 08:15,0.705,G;Ed,102,26.765,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 08:30,0.697,G;Ed,102,26.757,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 08:45,0.69,G;Ed,102,26.75,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 09:00,0.687,G;Ed,102,26.747,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 09:15,0.683,G;Ed,102,26.743,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 09:30,0.677,G;Ed,102,26.737,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 09:45,0.672,G;Ed,102,26.732,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 10:00,0.665,G;Ed,102,26.725,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 10:15,0.664,G;Ed,102,26.724,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 10:30,0.66,G;Ed,102,26.72,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 10:45,0.659,G;Ed,102,26.719,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 11:00,0.656,G;Ed,102,26.716,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 11:15,0.656,G;Ed,102,26.716,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 11:30,0.659,G;Ed,102,26.719,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 11:45,0.653,G;Ed,102,26.713,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 12:00,0.652,G;Ed,102,26.712,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 12:15,0.654,G;Ed,102,26.714,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 12:30,0.655,G;Ed,102,26.715,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 12:45,0.657,G;Ed,102,26.717,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 13:00,0.656,G;Ed,102,26.716,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 13:15,0.656,G;Ed,102,26.716,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 13:30,0.658,G;Ed,102,26.718,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 13:45,0.657,G;Ed,102,26.717,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 14:00,0.655,G;Ed,102,26.715,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 14:15,0.655,G;Ed,102,26.715,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 14:30,0.652,G;Ed,102,26.712,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 14:45,0.655,G;Ed,102,26.715,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 15:00,0.655,G;Ed,102,26.715,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 15:15,0.654,G;Ed,102,26.714,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 15:30,0.65,G;Ed,102,26.71,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 15:45,0.652,G;Ed,102,26.712,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 16:00,0.649,G;Ed,102,26.709,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 16:15,0.648,G;Ed,102,26.708,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 16:30,0.651,G;Ed,102,26.711,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 16:45,0.647,G;Ed,102,26.707,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 17:00,0.645,G;Ed,102,26.705,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 17:15,0.646,G;Ed,102,26.706,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 17:30,0.643,G;Ed,102,26.703,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 17:45,0.644,G;Ed,102,26.704,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 18:00,0.643,G;Ed,102,26.703,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 18:15,0.645,G;Ed,102,26.705,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 18:30,0.645,G;Ed,102,26.705,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 18:45,0.643,G;Ed,102,26.703,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 19:00,0.64,G;Ed,102,26.7,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 19:15,0.64,G;Ed,102,26.7,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 19:30,0.641,G;Ed,102,26.701,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 19:45,0.64,G;Ed,102,26.7,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 20:00,0.639,G;Ed,102,26.699,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 20:15,0.639,G;Ed,102,26.699,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 20:30,0.637,G;Ed,102,26.697,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 20:45,0.634,G;Ed,102,26.694,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 21:00,0.633,G;Ed,102,26.693,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 21:15,0.632,G;Ed,102,26.692,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 21:30,0.629,G;Ed,102,26.689,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 21:45,0.627,G;Ed,102,26.687,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 22:00,0.624,G;Ed,102,26.684,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 22:15,0.623,G;Ed,102,26.683,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 22:30,0.62,G;Ed,102,26.68,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 22:45,0.616,G;Ed,102,26.676,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 23:00,0.613,G;Ed,102,26.673,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 23:15,0.613,G;Ed,102,26.673,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 23:30,0.611,G;Ed,102,26.671,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
04/05/2015 23:45,0.611,G;Ed,102,26.671,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 00:00,0.606,G;Ed,102,26.666,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 00:15,0.606,G;Ed,102,26.666,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 00:30,0.61,G;Ed,102,26.67,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 00:45,0.606,G;Ed,102,26.666,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 01:00,0.608,G;Ed,102,26.668,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 01:15,0.612,G;Ed,102,26.672,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 01:30,0.619,G;Ed,102,26.679,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 01:45,0.618,G;Ed,102,26.678,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 02:00,0.614,G;Ed,102,26.674,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 02:15,0.618,G;Ed,102,26.678,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 02:30,0.622,G;Ed,102,26.682,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 02:45,0.628,G;Ed,102,26.688,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 03:00,0.625,G;Ed,102,26.685,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 03:15,0.625,G;Ed,102,26.685,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 03:30,0.634,G;Ed,102,26.694,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 03:45,0.645,G;Ed,102,26.705,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 04:00,0.659,G;Ed,102,26.719,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 04:15,0.685,G;Ed,102,26.745,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 04:30,0.716,G;Ed,102,26.776,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 04:45,0.755,G;Ed,102,26.815,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 05:00,0.81,G;Ed,102,26.87,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 05:15,0.877,G;Ed,102,26.937,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 05:30,0.917,G;Ed,102,26.977,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 05:45,0.948,G;Ed,102,27.008,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 06:00,0.964,G;Ed,102,27.024,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 06:15,0.977,G;Ed,102,27.037,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 06:30,0.984,G;Ed,102,27.044,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 06:45,0.989,G;Ed,102,27.049,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 07:00,0.997,G;Ed,102,27.057,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 07:15,1.002,G;Ed,102,27.062,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 07:30,1.012,G;Ed,102,27.072,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 07:45,1.026,G;Ed,102,27.086,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 08:00,1.04,G;Ed,102,27.1,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 08:15,1.052,G;Ed,102,27.112,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 08:30,1.058,G;Ed,102,27.118,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 08:45,1.057,G;Ed,102,27.117,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 09:00,1.058,G;Ed,102,27.118,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 09:15,1.046,G;Ed,102,27.106,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 09:30,1.033,G;Ed,102,27.093,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 09:45,1.022,G;Ed,102,27.082,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 10:00,1.013,G;Ed,102,27.073,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 10:15,1.001,G;Ed,102,27.061,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 10:30,0.989,G;Ed,102,27.049,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 10:45,0.988,G;Ed,102,27.048,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 11:00,0.981,G;Ed,102,27.041,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
05/05/2015 11:15,0.971,G;Ed,102,27.031,G,102,,Instrument reset to gauge board. Drift of 0.008m applied.
